"","var","m","tag","estimate","source","group","term","std.error","statistic","p.value","conf.low","conf.high","df","outcome","n","cat"
"715","By age","Leaving 2 out","55+ yr",0.802122499642305,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","By age","Leaving 2 out","<25 yr",0.83609564450085,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","By age","Leaving 2 out","25-54 yr",0.792856075392668,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","By age","Leaving 2 out","55+ yr",0.7809509474256,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","By age","Leaving 2 out","<25 yr",0.807308720556181,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","By age","Leaving 2 out","25-54 yr",0.817422303153565,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","By age","Leaving 2 out","55+ yr",0.801290839118042,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","By age","Leaving 2 out","<25 yr",0.8461460939984,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","By age","Leaving 2 out","25-54 yr",0.798407148678321,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","By age","Leaving 2 out","55+ yr",0.780119286901332,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","By age","Leaving 2 out","<25 yr",0.817359170053747,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","By age","Leaving 2 out","25-54 yr",0.799102938440354,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","By age","Leaving 2 out","55+ yr",0.779349917273428,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","By age","Leaving 2 out","<25 yr",0.826395626707229,"loo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"All",80.3,"reference","All LMIC","(Intercept)",0.0244277033457834,32.8534532656891,4.00565194158729e-13,74.9,85.6,12,"take_vaccine_num",20176,"All"
"730",NA,NA,"All",30.4,"reference","Russia","(Intercept)",0.00664152311680478,45.8063873383111,0,29.1,31.7,22124,"take_vaccine_num",22125,"All"
"731",NA,NA,"All",64.6,"reference","USA","(Intercept)",0.0139254617826589,46.359381325091,2.63298056860492e-317,61.8,67.3,1958,"take_vaccine_num",1959,"All"
"732",NA,NA,"Female",79.2,"reference","All LMIC","(Intercept)",0.026453082563262,29.9444049790316,6.8028086083487e-12,73.4,85,11,"take_vaccine_num",9112,"Female"
"733",NA,NA,"Male",82.6,"reference","All LMIC","(Intercept)",0.0237015024775539,34.869775488499,8.91876090807236e-12,77.4,87.9,10,"take_vaccine_num",9503,"Male"
"734",NA,NA,"Female",22.6,"reference","Russia","(Intercept)",0.00845407722063156,26.6752702620033,4.99489536740514e-153,20.9,24.2,14273,"take_vaccine_num",14274,"Female"
"735",NA,NA,"Male",38.5,"reference","Russia","(Intercept)",0.0100306019952839,38.3908841110858,1.1346927395871e-295,36.5,40.5,7850,"take_vaccine_num",7851,"Male"
"736",NA,NA,"Female",56.1,"reference","USA","(Intercept)",0.0202773256981269,27.6788986464015,7.88192425760473e-126,52.1,60.1,1006,"take_vaccine_num",1007,"Female"
"737",NA,NA,"Male",73.4,"reference","USA","(Intercept)",0.0182284230594955,40.248463966353,1.37713029939123e-207,69.8,76.9,951,"take_vaccine_num",952,"Male"
"738",NA,NA,"More than Secondary",77.4,"reference","All LMIC","(Intercept)",0.0268515596473174,28.8131800009234,5.90682146881316e-11,71.4,83.4,10,"take_vaccine_num",3350,"More than Secondary"
"739",NA,NA,"Up to Secondary",79.8,"reference","All LMIC","(Intercept)",0.025218435050266,31.6305738157672,2.34548210243284e-11,74.1,85.4,10,"take_vaccine_num",11527,"Up to Secondary"
"740",NA,NA,"More than Secondary",31,"reference","Russia","(Intercept)",0.00732162665226091,42.3891469434833,0,29.6,32.5,20584,"take_vaccine_num",20585,"More than Secondary"
"741",NA,NA,"Up to Secondary",29.6,"reference","Russia","(Intercept)",0.0119460246305939,24.7978813538471,1.72742538281065e-114,27.3,32,1539,"take_vaccine_num",1540,"Up to Secondary"
"742",NA,NA,"More than Secondary",72.3,"reference","USA","(Intercept)",0.0139551411563262,51.7865581899351,0,69.5,75,1545,"take_vaccine_num",1546,"More than Secondary"
"743",NA,NA,"Up to Secondary",51.5,"reference","USA","(Intercept)",0.0280338596325975,18.3772814496214,1.60400534879081e-55,46,57,412,"take_vaccine_num",413,"Up to Secondary"
"744",NA,NA,"25-54 yr",81.1,"reference","All LMIC","(Intercept)",0.0248889913041644,32.5858124907846,2.71023870164206e-12,75.6,86.6,11,"take_vaccine_num",13315,"25-54 yr"
"745",NA,NA,"55+ yr",79.1,"reference","All LMIC","(Intercept)",0.0297603599383507,26.5741839313572,1.31374104858152e-10,72.5,85.7,10,"take_vaccine_num",1495,"55+ yr"
"746",NA,NA,"<25 yr",82.8,"reference","All LMIC","(Intercept)",0.0267978701294751,30.8845143904279,4.85976231058137e-12,76.9,88.7,11,"take_vaccine_num",2441,"<25 yr"
"747",NA,NA,"25-54 yr",27.6,"reference","Russia","(Intercept)",0.00695294112147835,39.6605697407112,0,26.2,28.9,19571,"take_vaccine_num",19572,"25-54 yr"
"748",NA,NA,"55+ yr",40,"reference","Russia","(Intercept)",0.0205707560048918,19.4279630378634,7.96328802406777e-65,35.9,44,567,"take_vaccine_num",568,"55+ yr"
"749",NA,NA,"<25 yr",33.5,"reference","Russia","(Intercept)",0.0215835173315279,15.499839220745,3.0957118123881e-51,29.2,37.7,1984,"take_vaccine_num",1985,"<25 yr"
"750",NA,NA,"25-54 yr",64.9,"reference","USA","(Intercept)",0.0194306999147909,33.3881202631,7.26130258844289e-165,61.1,68.7,1001,"take_vaccine_num",1002,"25-54 yr"
"751",NA,NA,"55+ yr",69.4,"reference","USA","(Intercept)",0.023030872194008,30.1160312354256,2.07801267583434e-126,64.8,73.9,666,"take_vaccine_num",667,"55+ yr"
"752",NA,NA,"<25 yr",51,"reference","USA","(Intercept)",0.0382333282043772,13.3474966800548,5.50290402684623e-32,43.5,58.6,289,"take_vaccine_num",290,"<25 yr"
